Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
9909,-2.642703873,0.550268726,1.910242353,2.838763525,1.488956517,-0.279424024,1.959568647,-1.772924537,1.323227084,3.589453377,2.883737633,-3.445971743,0.378404033,0.545325873,0.126209485,-0.731556402,0.016440401,0.386953202,1.141843298,-0.380495942,-0.750525015,0.256628181,0.228432432,0.489818436,0.505155161,0.110066977,-1.384851269,-0.749270584,15.21,0
9910,1.123832423,0.21911079,0.642636082,1.535191455,-0.209991566,0.03831685,-0.206749243,0.101139174,1.470188002,-0.290752314,2.104560033,-1.80708182,0.284212337,1.927237665,-1.427603923,-0.565278431,0.882594244,-0.142980871,-0.348760581,-0.315296836,-0.204242166,-0.177893061,-0.01831419,0.140622444,0.547816939,-0.376410737,0.003877308,-0.002265384,1,0
9913,-0.763999221,0.064026292,1.715537216,-2.832507665,-0.374899093,-0.64461568,0.178443054,-0.043704362,3.321470181,-2.67677519,0.420692747,-1.728178174,1.283662176,1.130377911,-0.109947449,-1.323103652,0.910350036,0.120320898,-0.02881757,-0.231204269,0.105931415,0.826204743,-0.294451547,0.070260663,0.196069582,-0.821596122,0.030158131,0.141839194,27.16,0
9914,-1.624191233,1.385022121,1.027190441,0.45446957,-0.13846764,-0.242049619,-0.04275554,0.403260229,0.809934761,0.098806454,2.483008505,-1.755224291,1.494555451,2.021471166,-0.027202738,-0.280254033,0.835591837,0.281602295,0.209590019,-0.114489767,0.040617698,0.534194279,0.14800207,0.201192358,-0.225175768,0.421528803,-0.013781568,0.130956241,2.42,0
9919,-3.816679874,3.869382055,-0.551762213,2.723525826,-1.133907982,0.864880469,-1.908397407,-1.32413785,-0.306179789,1.132731181,1.857243846,-1.517258321,1.218822088,3.280174752,-0.196010546,0.130228591,1.811711567,0.054371628,0.615345188,-0.667767774,2.663819993,-2.229706557,0.682072129,-0.180754358,0.316738716,-0.038430186,-0.043138838,-0.02781662,20.69,0
9922,1.233404643,-0.068351576,0.597192703,-0.03140108,-0.569880392,-0.478062073,-0.427815115,-0.049896465,1.531964043,-0.404211273,2.0212913,-2.020886136,1.148519347,1.864064249,-0.094986647,0.699954173,0.031917616,0.534385669,0.238422848,-0.090929444,-0.251118808,-0.5649468,0.047005418,-0.028889153,0.081959816,0.869759243,-0.108752875,-0.008960329,19.2,0
9922,-1.462571668,1.992656488,0.524926573,-0.184457854,0.228812777,-0.523550983,0.598031243,-0.052173799,1.929175545,0.660593417,0.075901205,-2.908665709,1.74523259,0.630135672,0.319716461,0.512246516,0.395086739,0.347764804,-0.124045565,0.697664371,-0.635556218,-1.150475446,-0.022505685,-0.591106548,0.191884103,0.109985605,0.733517061,0.442018736,17.99,0
9924,1.171202724,0.177007571,0.384838924,0.756168744,-0.285501469,-0.29180679,-0.364727969,0.150667356,1.451818509,-0.451468589,2.350860091,-2.895601882,-0.864006002,1.894506057,0.196302057,0.477317748,0.903627745,0.343820349,-0.451686329,-0.312443558,-0.389052454,-1.005000848,0.189173277,-0.15516124,0.001521756,0.077016531,-0.054346669,0.00518448,1.98,0
9926,1.098610752,0.268879979,-0.045418216,1.279737765,0.164791925,-0.688384981,0.475067798,-0.415328452,1.035185211,-0.421637462,0.278890603,-1.975437569,2.622432639,1.720319569,-0.012366674,0.004509267,0.144386138,0.038631707,-0.336427564,0.088126862,-0.140717575,-0.296243563,-0.244655493,-0.149465854,0.765089683,-0.379304791,-0.037095444,0.024868591,105.75,0
9926,-0.781678513,1.180324901,0.99702668,0.171819629,-0.224941688,-0.241347632,-0.06334753,0.704647131,0.849663689,-0.912795231,2.061329637,-3.041671298,-0.890201061,2.06593402,-0.044362265,0.504225385,1.084171209,0.543996099,-0.35182499,-0.204089989,-0.316707557,-0.874372078,0.124331282,-0.167902226,-0.34612466,0.05654999,0.085682849,0.010454751,13.99,0
9929,1.221132205,0.029770256,0.722013997,1.110110283,-0.665361184,-0.582712662,-0.291919919,-0.123494525,2.067792631,-0.553373353,-0.027447105,-2.61521253,0.485217885,1.461203017,-1.018095064,-0.342855846,0.883500246,-0.155393812,-0.008509207,-0.230204734,-0.249756906,-0.28322581,-0.067456568,0.350684483,0.525110998,0.40341336,-0.050311791,0.002613312,9.99,0
9930,-2.384187565,1.869968135,0.883852777,-0.593568377,0.000455075,0.523029242,0.222329774,-0.427235715,2.540703834,0.872692179,1.570452091,-1.955917135,0.818848795,0.758149651,-2.119219322,-0.35246685,0.321334761,-0.142055923,-0.673326203,-0.487967191,0.232646235,0.040547973,-0.119548661,-0.347255819,-0.172542851,-0.002854612,-2.524401025,-0.028450057,11.96,0
9932,0.35303378,-1.615851145,0.798897651,0.40319461,-1.163548562,0.864995295,-0.568096084,0.310288445,2.061721033,-0.780944972,2.442442732,-1.715342673,0.857485276,1.613800783,-0.048160392,0.02267345,0.873356976,-0.20918472,-0.676537054,0.578054487,0.119823697,-0.157049042,-0.210601639,-0.278891151,-0.284330287,0.964180927,-0.113273107,0.05911704,393.77,0
9935,-1.267914653,1.479751525,2.130457669,3.30079535,-1.000557243,0.664040675,-0.979602229,1.048369411,-0.081286948,-0.074641167,1.755686592,-1.035144024,2.94316097,1.603436685,-1.234417265,0.191225628,1.008871549,0.84736634,0.925265931,-0.08623787,0.079022772,0.388981849,0.12747402,0.515011433,-0.587844476,0.070562011,-0.161823146,-0.044839534,5.42,0
9941,1.172865178,-0.024295905,0.818456563,0.030372109,-0.578887126,-0.303959758,-0.465601776,0.021627271,1.398342225,-0.46260387,2.828720301,-1.427648589,1.655848774,1.798276805,0.048037295,0.220368939,0.469521421,-0.168221281,-0.323174322,-0.121201386,-0.187296948,-0.295224977,0.144507258,0.214108982,-0.037634134,0.86518341,-0.085541506,-0.007388615,8.87,0
9945,-0.726161404,0.475910404,1.783367455,-1.161947899,0.484356012,-0.378089368,0.646443998,-0.190019823,1.41210047,-0.951117301,0.478942794,-2.57876447,1.836231018,1.160370694,0.070236703,0.29507852,0.092758883,-0.433123803,-1.116717378,0.18436011,-0.240633762,-0.300561098,0.007354841,-0.301052969,-0.38766247,0.701729236,0.065107972,-0.05492352,39.97,0
9948,-0.60802823,1.961211255,0.455219986,2.888537019,0.554757019,-0.084336663,0.73369611,-0.26216128,0.301667571,1.470144087,0.54777059,-3.022476871,1.346828964,1.842448237,0.340959252,-0.788765626,1.052634377,-0.305745543,0.184868868,0.130798054,0.045829166,0.475571756,0.145541379,0.020434214,-1.115761749,0.043686486,0.044701019,0.353055301,7.61,0
9948,0.271351892,-1.740521769,0.772038693,0.759880916,-1.58109474,-0.223862455,-0.088794431,-0.201152428,2.222446156,-1.006886553,0.417591195,-1.691266076,2.433181682,0.969873344,-0.449548917,0.167279104,0.636043033,-0.094781048,-0.132551394,0.934442657,0.036382697,-0.540242404,-0.368139116,0.455832666,-0.069748531,0.896705804,-0.149523057,0.096971495,500,0
9949,-0.736189335,0.024862277,1.67500399,-0.883193992,0.593015354,-0.852247386,-0.084816758,0.046189653,1.007262939,-0.980906389,1.922182553,-1.853461806,1.768137332,1.579410208,-0.763221934,0.826894907,-0.242401427,0.539990892,-0.310289151,0.06204569,-0.131884865,-0.423234719,0.030325981,-0.010805272,-0.204713873,0.719840038,-0.13016612,-0.011547026,9.42,0
9950,1.127197232,0.044300999,0.833523247,0.977531404,-0.3977513,0.124456535,-0.380006771,0.072449678,1.584630296,-0.467469285,2.310519055,-1.049775379,1.703138865,1.427401376,-1.631381055,-0.563792123,0.909064473,-0.344292405,-0.164082964,-0.176640305,-0.142925105,0.094908321,-0.038306396,0.231921432,0.441474227,0.398498048,-0.027919977,-0.006466318,6.99,0
9951,-1.243005894,-1.455790819,2.707749369,-1.864684244,-0.198924409,-0.586529045,-1.422804059,0.101642743,-0.463709896,0.157494879,-0.453004171,-3.088472136,2.993936066,0.157805496,-1.561404903,-0.297274813,1.041249648,0.505279107,-0.558409619,0.016897435,-0.269747218,-0.344256419,-0.050009276,-0.179246744,0.385373243,-0.284957319,0.031340298,0.085829665,26,0
9952,-1.960550593,-0.455878225,2.945744819,0.342798364,0.06310624,-0.514563369,0.250151666,-0.851692254,2.615522444,0.299452072,0.846029282,-2.147678114,2.0965,-0.154074664,-0.641436354,-0.887569454,0.88413857,-0.447579448,1.098464675,-0.036841271,-0.581053009,-0.321761479,-0.265505792,0.785030498,-0.107421875,0.893109418,-1.018683278,0.041483283,49.96,0
9953,-0.892096516,0.464954586,1.399077106,-0.568858794,0.61244643,-0.58742526,0.79647695,-0.361468827,0.808083007,-0.410116164,2.695186029,-2.046866101,1.149186023,1.735711171,-0.439209872,-0.383850963,0.555055064,-0.197935859,0.042766418,-0.14783544,-0.097333218,0.150115745,0.062457606,0.226390676,-0.362961973,0.8938593,-0.409992782,-0.106404257,20,0
9956,-0.850505926,1.57247676,1.00251622,0.23363484,-0.015766282,-0.442264726,0.330655822,0.299475196,0.612672305,-1.086506357,1.008701457,-1.758116655,2.912396958,1.091923751,0.257678528,0.125573639,1.11465946,-0.417420256,-0.663826437,-0.013057652,-0.315471047,-0.681013251,0.091276089,-0.009106685,-0.202930643,0.049262486,-0.010833483,0.021015608,22.58,0
9960,-0.644972644,0.116194294,1.281817578,2.388440543,1.352180018,5.514467177,-0.34988832,1.22459762,0.83629286,-0.15688879,-0.170341323,-2.777107577,1.592359935,0.797905847,-1.154337125,-0.183960757,0.784299614,0.845452307,1.366831178,0.627017231,-0.095257544,-0.174628414,0.289527906,0.948908732,-0.10797672,0.216090096,0.108998135,0.148260583,200.82,0
9966,-0.194296923,1.950583937,1.201925591,4.822883013,0.076413516,1.8086486,-1.178118577,-3.180158266,0.00958527,1.238257599,-0.5685485,-2.007008382,3.208393115,1.182971856,-0.958799268,-0.244684067,1.116906255,0.159337684,1.085367473,-0.43440783,2.813286045,-1.187730234,0.102367562,-0.502418015,0.759735393,0.4804679,0.320172568,0.260534483,8.2,0
9968,1.426067935,-0.605706276,-0.993585693,-1.558363639,1.484358502,3.249633517,-1.078320027,0.685221223,0.267825408,0.345427222,0.758006453,-2.734644107,2.004390426,1.667516569,0.410312966,-0.853439335,0.157618259,1.39991683,-0.511307384,-0.36454616,-0.840997228,-1.916633285,0.212308502,0.924682072,0.091195969,0.713117257,-0.081058624,0.003149279,18.98,0
9971,-2.860543475,4.498933154,-3.100750955,0.780458949,0.758194928,-1.20037304,0.927666698,-0.211269428,3.886032797,3.870730026,4.227710477,-2.084395361,1.977055783,-3.584533902,0.141723659,0.117415501,3.170452157,1.441060774,-1.100606999,2.11984054,-0.907218763,-0.188776318,0.151205944,-0.434557786,0.014520776,-0.613096267,-0.266045412,-1.415392429,0.89,0
9974,1.319617191,-0.212598751,-0.863188844,-1.028331874,1.802360304,3.286093522,-0.864243723,0.748479567,1.542353878,-0.529148122,0.953103391,-2.441095209,1.75472347,1.702262525,0.70008737,0.703234957,-0.132610881,0.298080248,0.193731829,0.040599394,-0.330428852,-0.86766523,0.062655541,0.99390981,0.250610183,0.880103748,-0.097082439,-0.001745689,13.7,0
9974,1.230820508,0.028735594,0.849636366,0.07671135,-0.783110527,-0.783809458,-0.417041913,-0.099140923,1.44520903,-0.406663912,2.560067551,-1.661455983,1.395168613,1.823733515,-0.174275395,0.524795504,0.206979164,0.31324591,0.039455276,-0.123177342,-0.222824558,-0.428309534,0.125232596,0.517518496,0.02856829,0.837231669,-0.102378627,-0.005928137,1.09,0
9979,-0.242051538,0.80777324,2.028054837,-0.332075927,-0.512391836,-1.146374894,0.394977583,-0.229746273,1.008775008,-1.031575307,1.129874809,-2.144683521,2.114304542,1.381549389,0.207801673,0.109030335,0.546558581,-0.215449094,-0.240099796,-0.02962656,-0.168762032,-0.25516476,0.027018708,0.925984414,-0.397007048,0.79058707,-0.069188676,0.015605221,7.7,0
9979,-3.04070647,-0.467590374,1.48896473,0.924822508,-0.930578774,0.829809839,-0.116161853,-3.458137373,3.135906779,1.443347094,2.320836164,-1.99520925,0.985716106,0.183317282,-0.740020352,-0.79080842,0.985556204,0.320911286,2.426359387,-1.826798654,1.559611747,-0.476808442,1.072265231,0.553318354,-1.192571244,0.855944798,-1.216687825,0.191347807,130.67,0
9982,1.197971402,-0.23229271,0.339621337,-0.113312055,-0.408300246,-0.193952091,-0.423441376,4.17E-05,1.635342311,-0.406017738,1.496954169,-2.441571953,0.754146112,1.939606271,-0.000854622,0.871622592,-0.118713607,0.762722442,0.416314333,-0.03250933,-0.267284663,-0.714898645,-0.040070801,-0.535037344,0.118108276,0.898163749,-0.119418296,-0.008719601,55.36,0
9985,-1.521348696,0.832550946,0.966355128,2.280470896,2.060843373,0.913846907,1.329989151,-1.754340684,0.408176715,1.30090302,-0.326159496,-3.558610402,1.913598185,1.036235744,0.369588768,-0.262680346,0.078668171,-0.061145058,0.361168834,-0.638641049,0.298085469,-0.212651842,0.060256558,-1.359337942,0.337294633,0.183992128,-0.663323065,-0.633631667,53.25,0
9985,-0.553858859,0.965564021,1.422997683,0.137628306,0.647006905,0.903250681,0.2495244,0.47664195,0.991682022,-1.051551137,1.823356294,-2.614235691,0.671677435,1.33572038,1.326893432,-0.961820251,2.117274497,-1.796618181,-1.963175393,-0.126934548,-0.281278215,-0.397793996,0.188585765,-0.775340587,-0.572174983,0.144674728,0.282728674,0.078678547,8.98,0
9988,-0.72918899,0.684368197,2.024593128,-1.264475355,0.336904678,0.305141313,0.298915112,0.259643625,0.815846186,-1.269374534,2.616318822,-1.725471046,1.499283601,1.668730521,-0.387291689,0.182505969,0.393282464,-0.47547112,-1.262624963,-0.182033342,-0.097899079,-0.088984041,-0.083236903,-0.297976604,-0.358893842,0.748768005,-0.016201404,0.061097755,5,0
9988,-0.654089793,0.506649387,1.933508856,-0.930404126,0.109355028,-0.875200107,0.310971487,-0.041758481,1.190751509,-1.293634583,0.925929289,-2.403529241,1.451239502,1.503823548,-0.014418873,0.193326743,0.45568114,-0.598057292,-1.353818711,-0.148947269,-0.103295589,-0.153974063,0.0924667,0.37126624,-0.688399251,0.64569747,0.015097967,0.127675481,6.55,0
9989,-1.192104982,-0.308384087,2.832482841,-1.573070272,-0.03012588,1.336577917,-0.652996981,0.413739068,0.875525225,-0.292689743,1.479835328,-3.066659995,1.267242636,0.500316858,0.202767607,-0.141267414,2.056271108,-2.708526428,-1.924852055,0.089294882,0.263248643,1.347383787,-0.169504017,-0.668505893,0.126122233,-0.080845859,0.043324203,-0.072233526,20,0
9991,-0.850105887,0.550844947,1.757510453,-1.160812445,-0.476539976,-0.371606477,1.143324987,-0.307544712,1.254030642,-0.698212185,2.201890294,-2.219165409,1.130673891,1.412642166,-0.820718681,0.748118699,-0.301074375,0.460005471,-0.604354968,0.072698912,-0.224209039,-0.271856703,0.020101239,0.293033726,-0.420613652,0.625532511,-0.028118192,-0.081492037,146.48,0
9991,1.346004325,0.125819582,-0.01616395,-0.140353624,0.22973561,0.037095299,-0.209097069,-0.100211766,1.237586971,-0.340101443,1.263077218,-1.861915075,2.303094226,1.704354419,-0.290758141,0.83936864,-0.359853863,0.66725304,0.597079141,-0.032810038,-0.291597058,-0.591840027,-0.128815436,-1.024221875,0.385507225,0.955507415,-0.111510316,-0.024807149,4,0
9991,-0.156927063,1.567758153,0.277564511,1.357776044,0.020843553,-0.312254829,-0.347927415,-2.589046364,0.657751579,-0.544161063,2.740082722,-1.750283837,1.280689709,1.184397358,-0.361445745,0.158824706,1.453457224,1.036437605,0.070461118,-0.5378433,2.140378629,-0.946305047,0.025068404,0.363469675,0.744046567,-0.308243919,0.260104164,0.261141704,21.18,0
9995,-0.216319343,0.04065764,1.819758288,-1.120094988,-0.049695373,0.658082116,-0.509208342,0.096679809,0.450489204,-0.418839146,-0.334849959,-2.675754733,3.326482544,0.275713431,-0.994417378,0.636245667,1.115162196,-1.092735824,0.632631721,0.179058297,0.181325329,0.974297018,-0.394542135,-0.896290819,0.223117796,0.004583794,0.090258873,0.043451799,2,0
9995,-0.847048269,1.561131634,2.241286776,2.389117448,0.773770066,0.22274146,-0.307122278,-0.651933413,-0.337405355,0.361153391,1.726348951,-2.547199412,1.086764375,2.029032674,-0.392643158,0.552612346,0.252882707,0.734144378,0.452289864,-0.190016938,0.449906809,-1.190608102,-0.851337279,-0.08070466,-0.166942086,-0.131712778,0.101800308,0.096796613,3.87,0
9996,1.155889662,0.153516765,0.999680438,2.643379789,0.070687605,1.518655156,-0.770477026,0.375749241,1.751040056,0.041762548,-1.354523271,-3.126482415,0.815051793,1.059384293,-1.175226813,0.472872414,0.36383326,-0.044379406,-0.63991831,-0.248424947,-0.421556388,-0.776246284,-0.064736745,-1.429037044,0.374444473,-0.010715487,0.022650588,0.00941734,11.38,0
9996,-2.641712504,1.394965705,1.511218411,0.155469837,-0.127487443,2.263413087,-2.07184975,-1.803750092,1.920508166,-0.963353858,0.304416056,-0.879872446,2.537595299,0.761336355,-2.575690937,-0.16747706,0.801276989,0.504324528,0.584487316,0.519758864,-1.35004031,0.853731504,-0.565643012,-1.284016001,0.417107427,0.55590419,-0.930207972,-0.440973952,6.75,0
9996,1.107241799,0.667645917,0.314572875,2.6539261,0.153393673,-0.585697322,0.381893172,-0.204886358,0.039885225,0.535776449,2.19699336,-2.178569379,0.909689215,2.286088302,-1.178483531,0.468775408,0.112612561,0.279471384,-0.884516586,-0.170258519,-0.086023663,-0.165619804,-0.103467355,0.471978344,0.617367805,-0.002280721,-0.080450685,0.000472827,38.03,0
9997,1.182738567,0.333476077,0.851681221,0.899222569,-0.473010792,-0.779061311,-0.092812888,-0.185386174,1.279873748,-0.483106547,1.440438294,-1.84189722,1.907217667,1.721222874,0.500195942,-0.177297295,0.777548796,-0.899664389,-0.881685668,-0.18136203,-0.344552649,-0.712825558,0.242814261,0.541968355,0.05264949,0.052454089,-0.038180104,0.014735187,1.79,0
10002,1.125261683,0.036456209,1.550943653,1.633944792,-1.127313914,-0.360700474,-0.680167314,0.020507236,2.243470067,-0.557012537,0.349616241,-2.230343889,1.024892202,1.213383798,-0.518513141,-0.019018785,0.637523915,0.176739336,-0.535323875,-0.218946738,-0.19591009,-0.1486246,0.051239458,0.632392299,0.32652084,-0.4658935,0.041710943,0.034473428,12.99,0
10005,1.237647905,-0.023197884,0.708268016,0.166781547,-0.781781801,-0.984266765,-0.296273624,-0.229205516,1.744071152,-0.582000912,0.643717396,-2.516105256,1.336335934,1.657324851,0.564995424,0.40132689,0.393232864,-0.086047651,-0.178575866,-0.085958015,-0.27448135,-0.608150601,0.091006561,0.358186102,0.070642166,0.865451666,-0.104993641,0.006301235,27.3,0
10006,0.944535844,-0.059425579,1.797551026,3.039370062,-0.502114663,1.893801808,-1.087192296,0.673170966,1.862119913,-0.01043233,1.427574869,-1.508992787,0.493477424,0.894216515,-3.093783165,-0.601004255,1.359656945,-0.790220301,-0.826962649,-0.335123797,-0.358202783,-0.380909471,0.102254617,-0.362677824,0.181729189,-0.053525005,0.05706564,0.008277832,7.95,0
10015,-0.988455122,1.008141535,1.773318143,-1.30968569,0.01621729,-0.40117243,0.558654013,-0.069174039,1.032832376,-0.789456732,1.978745254,-1.767466715,2.057247434,1.390798802,-0.892017193,0.826548704,-0.336853683,0.460219712,-0.441818562,0.011465067,-0.193603043,-0.360943325,-0.141374488,-0.017460338,-0.102896083,0.702856534,-0.062606956,0.122219273,25.12,0
10015,-0.922387594,-0.441664775,2.054947492,-0.464148548,4.362776994,-3.308050142,-5.903087777,-1.488039743,1.894981731,0.211883006,2.104192615,-0.74058649,1.921585673,2.0347452,-0.574760206,0.726823443,0.104828491,-0.113777583,-0.73247555,-0.797638815,1.310367897,-2.281544346,-8.238609977,0.423488794,-1.221577389,0.642879402,0.443097137,0.422635496,6.97,0
10015,0.351362468,0.918184484,1.07182723,0.531662799,-0.167418734,-0.763244441,-0.025736943,-1.065169546,1.013949793,-0.914692087,0.918134926,-2.115924067,2.166928165,1.110094814,0.237599726,0.469392686,0.743975386,-0.057291873,-0.518429026,-0.212449164,0.301295258,-1.383681365,-0.018078647,0.280889157,0.821718643,0.133634796,0.003843483,0.106474995,1.98,0
10017,-4.398912384,4.264833133,-1.011551457,2.716696763,-1.438828825,0.755107221,-2.331528667,-0.876556038,-0.279678922,1.224416309,1.730755484,-1.340753647,1.281090397,3.530079246,-0.219906936,0.227733264,1.974182356,0.075960063,0.578377524,-0.631139086,2.68281309,-2.270586016,0.720195743,-0.184972387,0.384936721,-0.033795513,-0.076321221,-0.024152832,9.14,0
10018,-0.308613887,0.321557087,1.666760768,0.51671376,-0.33258596,-0.351704685,0.170000068,-0.306485927,1.35044633,0.005618828,2.249486338,-2.146678234,0.820265058,1.374247428,-0.735237664,-0.875747925,1.235109708,0.158204739,2.308817946,0.07862835,-0.305836964,-0.344844461,0.042935129,0.572986102,-0.756634114,1.351620176,-0.44193255,-0.157955798,29.63,0
10019,-1.053957924,1.347766614,3.401139006,3.167201897,-0.170805259,0.644893907,-0.038690865,-1.24341788,0.832411642,0.827783428,0.724831999,-2.116625516,2.888328748,0.293874334,-0.331562681,-0.504238069,0.861721745,0.119206517,0.693554092,0.050422125,0.554093537,-0.122618921,-0.095973797,0.692757653,-0.083536537,0.091659674,-0.585233081,-0.297835831,0,0
10022,-1.386380483,2.199543447,1.525806646,2.954480585,0.264424817,-0.239757255,0.953239295,-1.33662648,-0.447353072,0.9227989,1.011378181,-2.273314499,2.867907893,1.498808869,0.152470513,-0.664464533,0.95142447,-0.147899813,0.649331593,-0.131054665,0.662083806,-0.086671228,-0.118522287,0.70099688,0.380317521,0.197355216,-0.896646662,-0.409293101,38.03,0
10023,1.229994172,0.218684704,0.247983408,0.171272661,-0.207354064,-0.976277405,0.165856096,-0.351996563,1.18821122,-0.612968143,1.376010064,-1.658745296,2.45931246,1.692326186,0.288989178,-0.454425743,0.893740364,-1.021829408,-0.533616306,-0.077931628,-0.167772544,-0.160440018,0.02926098,0.451344887,0.311287213,1.007133843,-0.109895333,-0.007133718,18,0
10025,-9.154224146,-12.06033872,2.051811457,3.261996677,11.97426887,-7.574798166,-8.082180535,1.308242871,1.55446055,0.334079798,2.372217517,-1.166769392,1.155108025,2.613076931,0.319122861,-0.60029657,0.970355783,-0.001129889,-0.456487972,3.099776708,0.88159233,-0.962247748,2.439808006,-0.418821459,-0.032619707,0.110398397,-0.375008466,0.355156101,23.33,0
10034,-1.177289771,1.665313384,1.026137915,-0.162041405,0.152214042,-0.497533348,0.574485665,-0.080033484,1.785378104,0.774965129,2.072552032,-2.841491461,0.233704512,0.983854063,-0.267032854,0.548939758,0.314756028,0.825706049,0.013123569,0.575653282,-0.57547597,-1.004112236,-0.020599828,-0.165202797,-0.036307894,0.031305423,0.45835236,0.112416187,5.49,0
10036,1.206889767,0.307229685,0.758837475,0.757864009,-0.462055181,-0.742254001,-0.14136263,-0.142579641,1.0815259,-0.26261107,2.584827997,-1.469926255,1.668153085,1.915767057,-0.402841474,0.418089677,0.142336083,0.180028894,-0.108365064,-0.143745914,-0.345022065,-0.793896246,0.163501639,0.464750796,0.131515878,0.02647698,-0.060331279,0.004055937,1.29,0
10037,-0.500868989,0.683396749,3.072477895,1.326359961,-0.413344187,0.280028658,0.080356362,-0.008445354,1.5489907,-0.727440695,0.817211604,-2.310543504,1.36385298,0.910220151,-0.121376538,-0.854200798,1.141063245,-0.154201642,-0.110263006,0.02067355,-0.112615635,0.297600472,-0.106126123,0.556445611,-0.251632291,-0.399894068,-0.006884743,-0.099847005,12.99,0
10039,-0.967606419,1.511021328,0.907588703,0.220590625,-0.173250885,-0.563367037,0.106570833,0.481507462,1.075712342,-0.811051072,0.64645569,-2.913744035,0.704571619,1.498214505,0.507227693,0.216508105,1.241066606,-0.15808522,-0.68045094,-0.016478734,-0.388742268,-0.886567392,0.094875961,-0.07144154,-0.220740991,0.073635749,0.217636069,0.073190867,8.99,0
10040,0.234967887,0.774448278,1.570764141,0.572112311,-0.421623863,-0.831904895,0.403759076,-0.558516308,1.142111093,-0.108422929,1.203132986,-1.993109919,2.895110304,1.160352948,0.936853886,-0.597242539,0.85121538,-0.036903907,1.381433911,0.205621075,-0.085312508,0.301808859,0.27383988,0.745198992,-1.755738686,0.813604155,-0.09348545,0.014309371,14.01,0
10041,-0.49789583,-0.037258732,1.684213334,-1.468949582,-1.430409805,-0.310289321,-1.053096662,0.570985785,0.398327577,-0.352973007,1.777104729,-2.603055482,1.710444945,1.255569004,-0.977703341,2.175175718,0.267385957,0.315604909,-0.490660641,-0.058217588,0.589994222,1.630531378,0.167371531,0.299047594,-1.203282955,-0.454367574,0.106233086,0.157483305,44.9,0
10044,-0.996416106,0.041709656,2.450330799,-0.613887758,-0.709753055,-0.570798755,-0.167753136,0.025143648,1.820152537,-1.086423965,0.181110998,-3.174767647,0.827890926,1.207835973,0.404479094,1.06624176,-0.094182455,0.77118852,-1.130398885,-0.18760293,0.145443591,0.559481336,-0.081807796,0.389500306,-0.557130242,0.883624971,-0.054557943,0.12752717,83.47,0
10045,0.887991283,-0.994224445,0.789547223,-0.848133098,-1.410806779,-0.777812425,-0.452748729,-0.225016574,3.06957481,-1.606298023,0.645687375,-1.457590193,2.355175979,1.116950133,0.526008056,-0.420909691,0.618684055,0.416702068,0.380442081,0.323047707,0.088701979,0.345142496,-0.273699153,0.422651435,0.396351894,0.108569372,-0.019298577,0.052434421,203.66,0
10046,1.163591874,-0.687410351,1.19791167,0.425501152,-1.158719676,0.588261903,-1.283820797,0.187375572,0.751278561,0.521165979,1.171802143,-2.278114314,2.084999685,1.308848114,0.074522638,-0.318488263,-0.318734899,3.014598961,-1.173211224,-0.391281288,-0.223747086,-0.05157802,-0.148039394,-0.593862793,0.286167326,-0.263887425,0.057705443,0.034590023,75,0
10051,1.297445767,-0.043378564,0.404374289,-0.158379615,-0.326903162,-0.204238916,-0.468223582,-0.006198223,1.58923182,-0.392213886,1.554965322,-2.260477813,1.089472841,1.859422078,-0.045111431,0.848689465,-0.139921584,0.709935443,0.430392404,-0.115030692,-0.294444546,-0.659579036,0.001063057,-0.528241092,0.148622195,0.902487021,-0.107462008,-0.016922448,4,0
10052,1.275517058,0.108176251,0.748790203,0.140692599,-0.674068946,-0.963029131,-0.257482203,-0.277437737,1.599902202,-0.601459183,0.811429562,-2.003733626,2.296088666,1.461182412,0.457342777,0.352792606,0.338767274,-0.209004749,-0.18037738,-0.063099276,-0.274911632,-0.519285006,0.097669117,0.401854201,0.11008585,0.863369306,-0.095134417,0.005186269,8,0
10055,-0.204212983,0.75212543,0.966156359,1.965613886,-0.389794183,-0.060320417,0.808618511,-0.256182249,0.747099075,-0.126214355,0.9575404,-2.526335056,1.662356623,1.823414295,1.007191113,-0.950258994,1.171830422,0.04907002,0.517671383,-0.053840902,0.166424491,0.9093322,0.199565223,0.365325856,-1.274501137,-0.305827363,0.251688384,0.201822829,152.97,0
10069,1.034236367,-0.8496183,0.864153076,-1.205269957,-1.040905849,0.36880069,-1.049245819,0.359480086,3.190293077,-1.429314297,2.429945004,-1.748683319,0.005502438,1.781071434,0.578790101,-0.765611802,1.059058935,0.260443406,0.02948864,-0.164638689,0.086965881,0.597625047,-0.076198015,-0.313246685,0.210885932,0.116969371,0.027316209,0.006389754,60,0
10077,-2.156300279,0.695704965,0.957585621,1.663664077,-0.266162196,0.170709696,0.526750603,-0.102950717,1.661182555,0.134961362,0.048889676,-3.358175577,-0.335796654,1.662066489,-0.13342168,-1.072598845,1.451930411,-0.2402321,0.684260114,-0.864135271,-0.278632945,-0.058817761,0.001750554,0.016774674,-0.07938097,-0.333792191,-0.968368361,-0.029497134,94.95,0
